id,name,artist_ids,artists,aritsts_mean_popularity,artists_followers_combined,release_date,explicit,key,mode,loudness,tempo,time_signature,duration_ms,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,popularity
0WZFN4E8HrmGUU0EMyKQ8c,Used To,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2018-12-10,1,2,1,-4.666,84.504,4,176443,0.631,0.709,0.0505,0.0963,0.0,0.376,0.2,72
1wa6QQsdSE3X2GbRljGpFk,Candles,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2018-12-10,1,7,1,-6.236,157.0,4,183703,0.715,0.574,0.0817,0.373,0.0,0.174,0.337,71
49QVOdWgGagzLrThkIqtK6,Scared Of Love (with instrumental by Ghost Loft),['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2018-12-10,1,11,0,-4.869,158.001,4,170539,0.642,0.562,0.0812,0.032,0.0,0.168,0.177,70
3XRQT7EoS4U87rUuJwg5P3,Hurt Me,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2018-12-10,1,6,1,-7.623,156.906,4,122285,0.62,0.451,0.17,0.128,0.0,0.373,0.294,75
19m3E0nMZobyA93AxMXC32,I'm Still,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2018-12-10,1,11,1,-4.583,119.948,4,192859,0.631,0.672,0.0347,0.0811,0.0,0.154,0.282,70
24BNgrtp6Fag4M5BQPEgsV,End Of The Road,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2018-12-10,1,1,0,-5.833,109.977,5,162981,0.373,0.717,0.083,0.0568,0.0,0.114,0.293,69
17Cs25j5Ui6X6W4Hk1kAyC,Long Gone,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2018-12-10,1,7,1,-7.404,149.033,4,187007,0.794,0.459,0.0941,0.208,7.17e-06,0.12,0.266,65
1p7DC2sFe7aJdO1RZdO3tC,Betrayal - Skit,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2018-12-10,1,1,1,-18.382,91.872,5,64194,0.637,0.476,0.544,0.786,4.27e-06,0.939,0.262,54
4TlZtoFcV9fKSxs3RVy9Td,Karma - Skit,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2018-12-10,1,2,1,-18.186,114.424,4,74590,0.652,0.218,0.206,0.933,5.11e-05,0.591,0.688,53
02XcRGWPkvomFvzTamEKHg,Anxiety - Intro,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2020-07-10,1,11,0,-11.337,174.795,4,70395,0.307,0.528,0.108,0.972,0.00056,0.222,0.58,57
4K06PO78fW4mnBVenxGNob,Conversations,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2020-07-10,1,11,1,-5.825,159.93,4,181661,0.747,0.622,0.0838,0.176,0.0,0.151,0.57,77
1YM6c2sxbf2Jacl9IFgn4I,Titanic,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2020-07-10,1,1,0,-6.668,174.146,4,176650,0.567,0.545,0.0448,0.168,0.0,0.112,0.234,68
7d94IqWX2UmSKMGUYSGFJG,Bad Energy,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2020-07-10,1,7,1,-6.36,138.034,4,186749,0.654,0.452,0.0439,0.17,0.0,0.114,0.532,70
5dOxHHMOFAbG3VH23t0xNm,Righteous,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2020-07-10,1,0,1,-7.426,142.948,4,242181,0.706,0.625,0.0314,0.0417,0.0,0.129,0.225,75
0fCwrjKfWxF3xQhZrYUw4T,Blood On My Jeans,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2020-07-10,1,6,1,-6.417,117.943,4,154767,0.868,0.55,0.226,0.183,0.0,0.109,0.464,72
6wQlQrTY5mVS8EGaFZVwVF,Smile (with The Weeknd),"['4MCBfE4596Uoi2O4DtmEMz', '1Xyo4u8uXC1ZmMpatF05PJ']","['Juice WRLD', 'The Weeknd']",91.5,88625139.7,2020-07-10,1,6,0,-6.535,158.831,4,196180,0.694,0.685,0.133,0.224,0.0,0.124,0.306,72
5JAYDuLRkODlVt6dgoalKk,Tell Me U Luv Me (with Trippie Redd),"['4MCBfE4596Uoi2O4DtmEMz', '6Xgp2XMz1fhVYe7i6yNAax']","['Juice WRLD', 'Trippie Redd']",84.0,32847199.200000003,2020-07-10,1,2,1,-5.726,127.984,4,180129,0.66,0.76,0.0787,0.291,0.0,0.632,0.394,69
0ada5XsQGLPUVbmTCkAP49,Hate The Other Side (with Marshmello & The Kid Laroi),"['4MCBfE4596Uoi2O4DtmEMz', '64KEffDW9EtZ1y2vBYgq8T', '2tIP7SsRs7vjIcLrU85W8J', '6AgTAQt8XS6jRWi4sX7w49']","['Juice WRLD', 'Marshmello', 'The Kid LAROI', 'Polo G']",83.25,66574051.190000005,2020-07-10,1,6,1,-6.313,90.003,4,160212,0.701,0.65,0.104,0.291,0.0,0.112,0.647,74
2wg81gBz6PZSwbZrXObeW4,Get Through It - Interlude,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2020-07-10,1,0,1,-16.23,89.098,1,20929,0.348,0.231,0.045,0.918,0.857,0.159,0.2,12
5wWAwzGp2OaaoIkwcz6wZs,Life's A Mess (feat. Halsey),"['4MCBfE4596Uoi2O4DtmEMz', '26VFTg2z8YR0cCuwLzESi2']","['Juice WRLD', 'Halsey']",85.0,42512290.08,2020-07-10,1,1,1,-8.9,143.078,4,202193,0.63,0.446,0.0351,0.337,0.0,0.166,0.177,72
2Y0wPrPQBrGhoLn14xRYCG,Come & Go (with Marshmello),"['4MCBfE4596Uoi2O4DtmEMz', '64KEffDW9EtZ1y2vBYgq8T']","['Juice WRLD', 'Marshmello']",85.5,55022437.650000006,2020-07-10,1,0,1,-5.181,144.991,4,205485,0.625,0.814,0.0657,0.0172,0.0,0.158,0.535,80
2SVx3uds6jTWALFxevIWMA,I Want It,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2020-07-10,1,4,0,-6.935,66.424,3,173114,0.288,0.638,0.0779,0.133,8.16e-05,0.14,0.147,67
0440JCJyIAmINA8KcYgFb5,Fighting Demons,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2020-07-10,1,7,0,-6.328,163.099,4,200629,0.707,0.67,0.257,0.0813,0.0,0.098,0.235,67
2U5WueTLIK5WJLD7mvDODv,Wishing Well,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2020-07-10,1,9,0,-6.13,149.972,4,194621,0.65,0.613,0.128,0.00336,0.0,0.267,0.0804,80
4F6YLjakjqWFTgC5qfEwPQ,Screw Juice,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2020-07-10,1,5,0,-7.371,150.075,4,179464,0.595,0.528,0.0935,0.082,0.0,0.142,0.515,67
7pbg3ABlAZv2NiIdKbBBFm,Up Up And Away,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2020-07-10,1,4,0,-6.356,75.059,4,147548,0.661,0.665,0.053,0.538,0.0,0.0981,0.486,71
4sjdZEEQvR1sXrRNSuBfbA,"The Man, The Myth, The Legend - Interlude",['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2020-07-10,1,2,1,-14.625,83.534,3,136545,0.667,0.447,0.761,0.916,0.0,0.612,0.829,53
21CkzgKCBCq5V4XKjiGSIj,Stay High,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2020-07-10,1,8,1,-6.184,76.968,4,168685,0.745,0.5,0.135,0.439,0.0,0.0943,0.433,75
4PPLJAEYBSOcnzr9TZoqf9,Can't Die,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2020-07-10,1,2,1,-5.89,84.008,4,182922,0.652,0.671,0.0756,0.0222,0.0,0.107,0.274,68
3T06rGO2dVEntMvym0vpQu,Empty,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2019-03-08,1,0,1,-4.869,77.535,4,248431,0.746,0.561,0.0526,0.0758,0.0,0.132,0.463,76
55XOUxXsBBbC07PD3Zml3F,Maze,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2019-03-08,1,11,0,-3.813,160.067,4,144090,0.674,0.726,0.141,0.125,1.56e-06,0.115,0.443,72
39HsFsNfFYZdpnQfq8lbS3,HeMotions,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2019-03-08,1,2,1,-7.201,163.936,4,187211,0.562,0.755,0.26,0.672,0.0,0.106,0.333,65
06GhyyKkQrMO73qVArgQVH,Demonz (feat. Brent Faiyaz) - Interlude,"['4MCBfE4596Uoi2O4DtmEMz', '3tlXnStJ1fFhdScmQeLpuG']","['Juice WRLD', 'Brent Faiyaz']",85.0,29101604.18,2019-03-08,1,6,1,-11.389,169.542,1,95267,0.499,0.309,0.0605,0.268,0.279,0.127,0.18,68
5WQrDB34o6M8V0jxNiX6RU,Fast,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2019-03-08,1,1,0,-5.937,84.982,4,208518,0.623,0.607,0.0435,0.426,0.0,0.105,0.263,73
2MFFrpPKrGnyJuVjcfdm4w,Hear Me Calling,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2019-03-08,1,7,0,-3.997,88.933,4,189977,0.699,0.687,0.106,0.308,3.63e-05,0.121,0.499,71
59654ZK5g8mq1Z6E34qBXp,Big,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2019-03-08,1,0,1,-6.197,145.028,4,224063,0.762,0.642,0.111,0.0645,0.0,0.0912,0.234,61
6iaSML1PIYq936g62BDtBq,Robbery,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2019-03-08,1,2,1,-5.122,79.899,4,240051,0.623,0.692,0.0504,0.328,0.0,0.153,0.566,82
0flSGzqHO12p9fU9kqaHGE,Flaws And Sins,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2019-03-08,1,8,1,-4.55,150.047,4,218349,0.709,0.662,0.0767,0.00966,0.0,0.108,0.439,73
2uTrdatngtB000duMrfbiV,Feeling,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2019-03-08,1,10,0,-6.004,159.968,4,201920,0.711,0.515,0.0856,0.234,0.0,0.205,0.563,71
1oWM79mUVdZGCGYjSirHZR,Bandit (with YoungBoy Never Broke Again),"['4MCBfE4596Uoi2O4DtmEMz', '7wlFDEWiM5OoIAt8RSli8b']","['Juice WRLD', 'YoungBoy Never Broke Again']",85.5,35145556.980000004,2019-03-08,1,5,0,-5.884,180.056,4,189323,0.474,0.631,0.343,0.0687,0.0,0.132,0.424,74
7yKSPAeiLHVJFSkJacPTmJ,Syphilis,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2019-03-08,1,1,1,-3.103,148.027,4,131761,0.782,0.659,0.249,0.0703,0.0,0.168,0.337,64
2xwwY0EN7dtnXzMU8xRDxX,Who Shot Cupid?,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2019-03-08,1,3,1,-2.809,125.99,4,214246,0.757,0.932,0.0372,0.0558,0.0,0.097,0.591,68
4UBKe75v9DYcehHirq4ot4,Ring Ring (with Rvssian feat. Clever),"['4MCBfE4596Uoi2O4DtmEMz', '1fctva4kpRbg2k3v7kwRuS', '5yy76ufVriyvidNSvXlRU1']","['Juice WRLD', 'Rvssian', 'Clever']",72.0,27559461.67,2019-03-08,1,0,0,-4.421,160.075,4,171817,0.581,0.673,0.0549,0.0768,0.0,0.4,0.621,67
0C3gyphZJY83XplEHz30m0,Desire,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2019-03-08,1,1,0,-4.713,148.007,4,189813,0.598,0.768,0.0484,0.106,0.0,0.107,0.206,63
2wkej79m7pKn0iTljW929c,Out My Way,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2019-03-08,1,10,0,-3.166,164.147,4,156621,0.665,0.832,0.34,0.107,0.0,0.776,0.498,63
1n4eqIG0RRUCuPT4vnsVlv,The Bees Knees,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2019-03-08,1,0,1,-4.751,140.027,4,325810,0.427,0.724,0.0844,0.125,0.0,0.749,0.289,65
5euYMGygjq2IAfpzOD08Qb,ON GOD (feat. Young Thug),"['4MCBfE4596Uoi2O4DtmEMz', '50co4Is1HCEo8bhOyUWKpn']","['Juice WRLD', 'Young Thug']",86.0,32919868.32,2019-03-08,1,5,0,-6.231,145.992,4,250272,0.798,0.723,0.0601,0.0926,0.0,0.112,0.338,62
0yQCHkrxQDVyMc5I8D65yC,10 Feet,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2019-03-08,1,6,0,-7.698,104.014,4,212312,0.675,0.682,0.184,0.466,0.000593,0.263,0.525,64
2c3zMPsSmGkXCLQwCQqdhz,Won’t Let Go,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2019-03-08,1,4,0,-4.292,150.068,4,200137,0.618,0.791,0.0519,0.0563,0.0,0.233,0.653,62
1X8E4vVoOM3BpSQlEDSjjM,Burn,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2022-03-18,1,1,0,-9.333,114.975,4,217222,0.354,0.475,0.0425,0.149,0.034,0.21,0.0393,71
1hB3M3POeKMLxcEFEvPeqU,Already Dead,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2022-03-18,1,1,1,-6.311,83.51,4,231221,0.744,0.495,0.0634,0.0216,0.0,0.111,0.128,74
1CfuBY3BDdKpooQ9L5zgUc,Cigarettes,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2022-03-18,1,2,1,-6.344,160.075,4,227527,0.587,0.614,0.0435,0.0306,0.0,0.399,0.451,77
0veO6y9anwdVTaRuW7y8NJ,You Wouldn't Understand,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2022-03-18,1,4,0,-4.335,158.04,4,170792,0.724,0.748,0.0722,0.0012,0.0,0.132,0.118,65
3i6sCTU7ENlnHpHvrHUitW,Sometimes,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2022-03-18,1,8,1,-4.866,121.987,4,259672,0.674,0.58,0.0311,0.0609,0.0,0.159,0.0759,73
2DQayQSTaomynGyTLXzGs0,Wandered To LA (with Justin Bieber),"['4MCBfE4596Uoi2O4DtmEMz', '1uNFoZAHBGtllmzznpCI3s']","['Juice WRLD', 'Justin Bieber']",88.5,90289817.08,2022-03-18,1,0,1,-4.763,135.068,4,188833,0.687,0.643,0.0406,0.0518,3.31e-06,0.11,0.418,69
7n6OIZ0TGJAxgmId9EygTE,Eminem Speaks,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2022-03-18,1,11,0,-19.697,128.139,4,133251,0.646,0.235,0.582,0.936,0.0,0.271,0.624,52
2aaUTdC6YQqEZiQEk8wPxK,Rockstar In His Prime,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2022-03-18,1,7,0,-8.694,170.025,4,180750,0.685,0.729,0.15,0.415,0.0,0.196,0.382,66
1GydGCPNYJnCziQZBLE85q,Doom,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2022-03-18,1,0,1,-7.251,85.951,4,217488,0.62,0.495,0.0534,0.016,1.91e-05,0.102,0.122,65
6LhB5o2iWjJgNHqock5H3b,Go Hard 2.0,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2022-03-18,1,7,0,-7.666,145.289,4,214728,0.616,0.463,0.18,0.611,4.65e-06,0.163,0.0682,64
5MaFTsKpVo4VHmzXUIdLrj,Juice WRLD Speaks,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2022-03-18,1,11,0,-15.124,71.13,3,89310,0.559,0.42,0.888,0.852,0.0,0.363,0.799,51
55ZNNY6D8FkNFAlVceAwIZ,Not Enough,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2022-03-18,1,7,1,-6.108,90.006,4,171830,0.693,0.715,0.049,0.00369,2.86e-06,0.205,0.323,66
45ttRl8uNtJkop7r9dmP4e,Feline (with Polo G & Trippie Redd),"['4MCBfE4596Uoi2O4DtmEMz', '6AgTAQt8XS6jRWi4sX7w49', '6Xgp2XMz1fhVYe7i6yNAax']","['Juice WRLD', 'Polo G', 'Trippie Redd']",83.33333333333333,40744944.74,2022-03-18,1,0,1,-6.663,110.109,5,212204,0.575,0.619,0.322,0.0208,0.0,0.103,0.296,67
26bkmabhSByGuQgWUqB37J,Relocate,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2022-03-18,1,10,1,-6.403,82.973,4,208188,0.706,0.59,0.0619,0.114,0.0,0.128,0.462,62
1N0TOOPBJvFOvQipTFz5io,Juice WRLD Speaks 2,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2022-03-18,1,0,0,-13.915,99.506,4,190998,0.496,0.28,0.0951,0.988,0.0185,0.104,0.519,54
2FDXscpZOtGwuOKmY0K76w,Until The Plug Comes Back Around,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2022-03-18,1,9,1,-5.776,144.994,4,173678,0.7,0.725,0.0491,0.196,0.0,0.176,0.524,61
4HDQt6Lepj3HpxypbG30Hz,From My Window,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2022-03-18,1,4,0,-6.674,76.982,4,187212,0.702,0.514,0.0432,0.129,0.0,0.104,0.133,66
59bY27SZQ4r25o02vqOhgC,Girl Of My Dreams (with SUGA of BTS),"['4MCBfE4596Uoi2O4DtmEMz', '0ebNdVaOfp6N0oZ1guIxM8', '3Nrfpe0tUJi4K4DXYWgMUX']","['Juice WRLD', 'SUGA', 'BTS']",82.66666666666667,86794665.8,2022-03-18,1,9,1,-6.336,139.988,4,226149,0.603,0.771,0.0627,0.194,0.0,0.13,0.332,70
7Jc01x8pxVqgVGxn5jrwui,Feel Alone,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2022-03-18,1,6,0,-5.874,150.062,4,230094,0.619,0.622,0.0461,0.0935,0.0,0.226,0.194,62
6D1KDOoVRKLyGcxVBi13Ot,Go Hard,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2022-03-18,1,7,0,-7.94,145.302,4,134689,0.641,0.445,0.12,0.625,7.8e-06,0.119,0.0534,61
0y7jCiOP32uRsRrsO2FeUW,Intro,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2023-05-18,1,2,1,-13.657,81.873,4,74866,0.636,0.39,0.126,0.91,2.67e-05,0.626,0.814,54
05OTKQWr4soHTTsE1wK3UJ,All Girls Are The Same,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2023-05-18,1,0,1,-7.594,161.92,4,165820,0.668,0.525,0.305,0.0759,0.000198,0.0892,0.201,58
79CzbTOcQbkkkjLCPyn19y,Lucid Dreams,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2023-05-18,1,6,0,-7.156,82.396,4,239836,0.384,0.594,0.288,0.347,0.0,0.336,0.233,57
27v0geBKSkN9W0I4TOfMon,Lean Wit Me,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2023-05-18,1,4,1,-5.574,81.99,4,175755,0.73,0.656,0.0826,0.0552,0.0,0.0905,0.214,57
2zs3ErwfEyzI4K2H9vEnTD,No Good,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2023-05-18,1,5,1,-5.387,170.025,4,252706,0.641,0.673,0.294,0.119,0.0,0.293,0.535,75
1Z22uO92kr73rVFPTMa6aE,Wasted (feat. Lil Uzi Vert),"['4MCBfE4596Uoi2O4DtmEMz', '4O15NlyKLIASxsJ0PrXPfz']","['Juice WRLD', 'Lil Uzi Vert']",87.0,38911309.24,2023-05-18,1,0,1,-5.2,145.022,4,258475,0.742,0.59,0.216,0.0476,0.0,0.101,0.492,59
0TzCnLv9kRuiEAYvGFMD9C,I'm Still,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2023-05-18,1,11,1,-4.534,120.062,4,192859,0.623,0.662,0.0351,0.0766,0.0,0.139,0.266,58
4j7i5evke3BhsPe49rkdN3,734,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2023-05-18,1,2,0,-3.893,156.813,4,196147,0.625,0.575,0.0418,0.126,0.0,0.106,0.358,58
5xhRIfgxebRzqHkZouojfO,Betrayal - Skit,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2023-05-18,1,3,1,-18.528,88.141,5,64194,0.59,0.455,0.491,0.808,1.3e-05,0.935,0.318,53
0tQbQWmD1XfeCvB66ojLWk,Candles,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2023-05-18,1,7,1,-6.098,157.0,4,183703,0.715,0.588,0.0779,0.325,0.0,0.203,0.361,56
00opUOSpJC9pGgyeQ0CxdA,Scared Of Love (with instrumental by Ghost Loft),['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2023-05-18,1,11,0,-4.896,158.011,4,170539,0.634,0.553,0.117,0.0355,0.0,0.192,0.15,56
4Ycf7ERkC73bauhWlDcFRq,Used To,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2023-05-18,1,2,1,-4.708,84.504,4,176443,0.644,0.688,0.0488,0.0866,0.0,0.378,0.209,56
0BWLP4yQeGmMKZH7MPKbuv,Karma - Skit,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2023-05-18,1,6,0,-18.097,86.117,3,74590,0.558,0.225,0.214,0.931,2.83e-05,0.519,0.65,52
6yVfs5OBNdLI3Np7D0IMB0,Hurt Me,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2023-05-18,1,6,1,-7.694,156.857,4,122285,0.611,0.458,0.156,0.1,0.0,0.37,0.313,55
6xkKnxPchUR6BuExOXygZ5,Black & White,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2023-05-18,1,0,1,-5.217,147.951,4,186911,0.77,0.711,0.253,0.0812,0.0,0.119,0.195,55
5kQdQ3ZNc1yJrX3ERMB8Mu,Long Gone,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2023-05-18,1,7,1,-7.588,149.051,4,187007,0.787,0.444,0.0981,0.269,3.12e-06,0.124,0.22,55
4YDADntTfIyeUS5s2lOlgf,End Of The Road,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2023-05-18,1,1,0,-5.897,109.833,5,162981,0.377,0.731,0.0865,0.0652,0.0,0.112,0.299,55
7JtbfHuAt6zsV1q41F5t6i,I'll Be Fine,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2023-05-18,1,8,1,-6.058,159.903,4,244194,0.508,0.648,0.0839,0.000674,0.0,0.199,0.255,55
7aqsZaSCQRuSrgCudm7sZE,Lucid Dreams (feat. Lil Uzi Vert) - Remix,"['4MCBfE4596Uoi2O4DtmEMz', '4O15NlyKLIASxsJ0PrXPfz']","['Juice WRLD', 'Lil Uzi Vert']",87.0,38911309.24,2023-05-18,1,6,0,-6.459,83.965,4,240437,0.384,0.583,0.248,0.111,0.0,0.281,0.258,57
1KGJ5ozUB7XOgCJ73IBMz3,Glo’d Up,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],88.0,29385960.0,2023-05-18,1,0,0,-6.394,154.055,4,150565,0.614,0.608,0.0851,0.0711,0.0,0.169,0.331,73
2LiDZmGERLzjrtBTCofj2G,Dreamland,['4yvcSjfu4PC0CYQyLy4wSq'],['Glass Animals'],76.0,3789545.0,2020-08-07,0,8,1,-11.509,141.97,5,203492,0.253,0.352,0.0357,0.883,0.00191,0.0668,0.099,61
40rOlDoGejXXF4B0BYsjx8,Tangerine,['4yvcSjfu4PC0CYQyLy4wSq'],['Glass Animals'],76.0,3789545.0,2020-08-07,0,9,0,-5.948,149.941,4,200584,0.845,0.583,0.0773,0.114,0.000536,0.1,0.842,68
7jPN8R29pCxozomUtdlC7z,((home movie: 1994)),['4yvcSjfu4PC0CYQyLy4wSq'],['Glass Animals'],76.0,3789545.0,2020-08-07,0,10,0,-23.307,0.0,0,7156,0.0,0.138,0.0,0.964,0.0,0.0,0.0,15
0r9OkYadpBgYA2bkkrRSsI,Hot Sugar,['4yvcSjfu4PC0CYQyLy4wSq'],['Glass Animals'],76.0,3789545.0,2020-08-07,0,0,0,-9.456,88.616,4,234866,0.705,0.487,0.0587,0.0837,0.028,0.303,0.34,59
1cbAduwGVFsurbwDe57Uho,((home movie: btx)),['4yvcSjfu4PC0CYQyLy4wSq'],['Glass Animals'],76.0,3789545.0,2020-08-07,0,5,1,-21.272,0.0,0,13626,0.0,0.226,0.0,0.936,0.0254,0.676,0.0,2
0RZLmpEzGR2NHite6rvS5H,Space Ghost Coast To Coast,['4yvcSjfu4PC0CYQyLy4wSq'],['Glass Animals'],76.0,3789545.0,2020-08-07,1,8,1,-9.901,100.977,4,187384,0.903,0.529,0.0623,0.105,0.00255,0.138,0.353,64
2MA6YoaFF7fnWqkuOAWjUg,Tokyo Drifting,"['4yvcSjfu4PC0CYQyLy4wSq', '6fxyWrfmjcbj5d12gXeiNV']","['Glass Animals', 'Denzel Curry']",74.0,4556788.76,2020-08-07,1,8,0,-9.874,128.905,4,216822,0.715,0.438,0.0575,0.12,0.000139,0.107,0.418,65
7MAaZgT2QNnITEwOMQq9Ac,Melon and the Coconut,['4yvcSjfu4PC0CYQyLy4wSq'],['Glass Animals'],76.0,3789545.0,2020-08-07,1,4,1,-15.02,87.814,4,148706,0.553,0.354,0.0489,0.976,0.674,0.305,0.298,51
0bx6v84HtmEYFRBAOvDTgk,Your Love (Déjà Vu),['4yvcSjfu4PC0CYQyLy4wSq'],['Glass Animals'],76.0,3789545.0,2020-08-07,0,7,1,-7.168,108.004,4,234372,0.851,0.663,0.0532,0.0167,0.363,0.103,0.605,62
